"","species","x","dens"
"49","Bald Eagle",25.7272727272727,0.0189887730584379
"50","Bald Eagle",26.2424242424242,0.0188028058279752
"51","Bald Eagle",26.7575757575758,0.0186215586384148
"52","Bald Eagle",27.2727272727273,0.0184465723224681
"53","Bald Eagle",27.7878787878788,0.0182794520359168
"54","Bald Eagle",28.3030303030303,0.018121855654905
"55","Bald Eagle",28.8181818181818,0.0179754778145856
"56","Bald Eagle",29.3333333333333,0.0178420291322745
"57","Bald Eagle",29.8484848484848,0.0177232104506498
"58","Bald Eagle",30.3636363636364,0.0176206822314131
"59","Bald Eagle",30.8787878787879,0.017536029508234
"60","Bald Eagle",31.3939393939394,0.0174707230560671
"61","Bald Eagle",31.9090909090909,0.0174260776439984
"62","Bald Eagle",32.4242424242424,0.01740320840751
"63","Bald Eagle",32.9393939393939,0.017402986504063
"64","Bald Eagle",33.4545454545455,0.017425995305992
"65","Bald Eagle",33.969696969697,0.0174724884402526
"66","Bald Eagle",34.4848484848485,0.0175423510082129
"67","Bald Eagle",35,0.0176350653114422
"68","Bald Eagle",35.5151515151515,0.0177496823704613
"69","Bald Eagle",36.030303030303,0.0178848004502768
"70","Bald Eagle",36.5454545454545,0.0180385516961558
"71","Bald Eagle",37.0606060606061,0.0182085978329614
"72","Bald Eagle",37.5757575757576,0.0183921356907034
"73","Bald Eagle",38.0909090909091,0.0185859130898874
"74","Bald Eagle",38.6060606060606,0.0187862553584387
"75","Bald Eagle",39.1212121212121,0.018989102466733
"76","Bald Eagle",39.6363636363636,0.0191900564709626
"77","Bald Eagle",40.1515151515151,0.0193844386620208
"78","Bald Eagle",40.6666666666667,0.0195673555419468
"79","Bald Eagle",41.1818181818182,0.0197337725059943
"80","Bald Eagle",41.6969696969697,0.0198785939056829
"81","Bald Eagle",42.2121212121212,0.0199967480125078
"82","Bald Eagle",42.7272727272727,0.0200832752939412
"83","Bald Eagle",43.2424242424242,0.020133418348591
"84","Bald Eagle",43.7575757575758,0.0201427118173757
"85","Bald Eagle",44.2727272727273,0.0201070705812822
"86","Bald Eagle",44.7878787878788,0.0200228745621815
"87","Bald Eagle",45.3030303030303,0.0198870484515845
"88","Bald Eagle",45.8181818181818,0.0196971346973579
"89","Bald Eagle",46.3333333333333,0.0194513580800684
"90","Bald Eagle",46.8484848484848,0.019148680214929
"91","Bald Eagle",47.3636363636364,0.0187888423346496
"92","Bald Eagle",47.8787878787879,0.0183723947602387
"93","Bald Eagle",48.3939393939394,0.0179007115712337
"94","Bald Eagle",48.9090909090909,0.0173759891642721
"95","Bald Eagle",49.4242424242424,0.0168012276565068
"96","Bald Eagle",49.9393939393939,0.0161801944589264
"97","Bald Eagle",50.4545454545455,0.015517369815984
"98","Bald Eagle",50.969696969697,0.0148178746730708
"99","Bald Eagle",51.4848484848485,0.0140873818718448
"100","Bald Eagle",52,0.0133320123540242
"101","Oak Titmouse",1,0.0138231156553341
"102","Oak Titmouse",1.51515151515152,0.0146931941563636
"103","Oak Titmouse",2.03030303030303,0.0155536290346031
"104","Oak Titmouse",2.54545454545455,0.0163991453399848
"105","Oak Titmouse",3.06060606060606,0.0172248123300753
"106","Oak Titmouse",3.57575757575758,0.0180261189739531
"107","Oak Titmouse",4.09090909090909,0.0187990323453973
"108","Oak Titmouse",4.60606060606061,0.0195400377736543
"109","Oak Titmouse",5.12121212121212,0.020246160519985
"110","Oak Titmouse",5.63636363636364,0.0209149696021521
"111","Oak Titmouse",6.15151515151515,0.021544565148209
"112","Oak Titmouse",6.66666666666667,0.0221335512868552
"113","Oak Titmouse",7.18181818181818,0.0226809970482049
"114","Oak Titmouse",7.6969696969697,0.0231863880435163
"115","Oak Titmouse",8.21212121212121,0.0236495718158309
"116","Oak Titmouse",8.72727272727273,0.0240706997178426
"117","Oak Titmouse",9.24242424242424,0.0244501680002392
"118","Oak Titmouse",9.75757575757576,0.02478856051123
"119","Oak Titmouse",10.2727272727273,0.0250865950473125
"120","Oak Titmouse",10.7878787878788,0.0253450749882564
"121","Oak Titmouse",11.3030303030303,0.0255648474253825
"122","Oak Titmouse",11.8181818181818,0.0257467685771351
"123","Oak Titmouse",12.3333333333333,0.0258916769002073
"124","Oak Titmouse",12.8484848484848,0.02600037396304
"125","Oak Titmouse",13.3636363636364,0.0260736128609052
"126","Oak Titmouse",13.8787878787879,0.0261120937226526
"127","Oak Titmouse",14.3939393939394,0.0261164656890816
"128","Oak Titmouse",14.9090909090909,0.0260873346290671
"129","Oak Titmouse",15.4242424242424,0.0260252757967509
"130","Oak Titmouse",15.9393939393939,0.0259308506141092
"131","Oak Titmouse",16.4545454545455,0.025804626779328
"132","Oak Titmouse",16.969696969697,0.0256472009428116
"133","Oak Titmouse",17.4848484848485,0.0254592232486348
"134","Oak Titmouse",18,0.0252414230987439
"135","Oak Titmouse",18.5151515151515,0.0249946355492849
"136","Oak Titmouse",19.030303030303,0.0247198277831586
"137","Oak Titmouse",19.5454545454545,0.0244181251122234
"138","Oak Titmouse",20.0606060606061,0.0240908359414614
"139","Oak Titmouse",20.5757575757576,0.0237394750747999
"140","Oak Titmouse",21.0909090909091,0.0233657846617989
"141","Oak Titmouse",21.6060606060606,0.022971751984783
"142","Oak Titmouse",22.1212121212121,0.0225596231807877
"143","Oak Titmouse",22.6363636363636,0.0221319118994759
"144","Oak Titmouse",23.1515151515152,0.0216914018370438
"145","Oak Titmouse",23.6666666666667,0.0212411420776636
"146","Oak Titmouse",24.1818181818182,0.0207844342369108
"147","Oak Titmouse",24.6969696969697,0.0203248105502914
"148","Oak Titmouse",25.2121212121212,0.0198660022922382
"149","Oak Titmouse",25.7272727272727,0.019411898246294
"150","Oak Titmouse",26.2424242424242,0.0189664933658465
"151","Oak Titmouse",26.7575757575758,0.0185338282475575
"152","Oak Titmouse",27.2727272727273,0.0181179205589293
"153","Oak Titmouse",27.7878787878788,0.0177226900831093
"154","Oak Titmouse",28.3030303030303,0.0173518795299975
"155","Oak Titmouse",28.8181818181818,0.017008973674266
"156","Oak Titmouse",29.3333333333333,0.0166971196820437
"157","Oak Titmouse",29.8484848484848,0.0164190516488443
"158","Oak Titmouse",30.3636363636364,0.0161770223707751
"159","Oak Titmouse",30.8787878787879,0.0159727451991125
"160","Oak Titmouse",31.3939393939394,0.0158073484870578
"161","Oak Titmouse",31.9090909090909,0.0156813446412766
"162","Oak Titmouse",32.4242424242424,0.0155946151654103
"163","Oak Titmouse",32.9393939393939,0.0155464123634686
"164","Oak Titmouse",33.4545454545455,0.0155353776002053
"165","Oak Titmouse",33.969696969697,0.0155595752396413
"166","Oak Titmouse",34.4848484848485,0.0156165406490032
"167","Oak Titmouse",35,0.0157033400083195
"168","Oak Titmouse",35.5151515151515,0.0158166391453094
"169","Oak Titmouse",36.030303030303,0.0159527782528911
"170","Oak Titmouse",36.5454545454545,0.0161078491649336
"171","Oak Titmouse",37.0606060606061,0.0162777718763322
"172","Oak Titmouse",37.5757575757576,0.0164583671962907
"173","Oak Titmouse",38.0909090909091,0.0166454228077098
"174","Oak Titmouse",38.6060606060606,0.0168347505489423
"175","Oak Titmouse",39.1212121212121,0.0170222334053642
"176","Oak Titmouse",39.6363636363636,0.0172038614575922
"177","Oak Titmouse",40.1515151515151,0.0173757568349364
"178","Oak Titmouse",40.6666666666667,0.0175341885170605
"179","Oak Titmouse",41.1818181818182,0.0176755785627923
"180","Oak Titmouse",41.6969696969697,0.0177965019730027
"181","Oak Titmouse",42.2121212121212,0.0178936828694317
"182","Oak Titmouse",42.7272727272727,0.0179639899557339
"183","Oak Titmouse",43.2424242424242,0.0180044342937748
"184","Oak Titmouse",43.7575757575758,0.0180121722631843
"185","Oak Titmouse",44.2727272727273,0.0179845161761814
"186","Oak Titmouse",44.7878787878788,0.0179189544095762
"187","Oak Titmouse",45.3030303030303,0.0178131821246447
"188","Oak Titmouse",45.8181818181818,0.0176651427212817
"189","Oak Titmouse",46.3333333333333,0.0174730791761152
"190","Oak Titmouse",46.8484848484848,0.0172355934147509
"191","Oak Titmouse",47.3636363636364,0.0169517109399384
"192","Oak Titmouse",47.8787878787879,0.0166209471530161
"193","Oak Titmouse",48.3939393939394,0.0162433712313915
"194","Oak Titmouse",48.9090909090909,0.0158196631134328
"195","Oak Titmouse",49.4242424242424,0.0153511591299494
"196","Oak Titmouse",49.9393939393939,0.0148398821232467
"197","Oak Titmouse",50.4545454545455,0.0142885525021298
"198","Oak Titmouse",50.969696969697,0.0137005775623279
"199","Oak Titmouse",51.4848484848485,0.0130800175030866
"200","Oak Titmouse",52,0.0124315278206701
"201","Golden Eagle",1,0.0218848177774349
"202","Golden Eagle",1.51515151515152,0.0230516606774389
"203","Golden Eagle",2.03030303030303,0.0241462088888824
"204","Golden Eagle",2.54545454545455,0.0251552411360008
"205","Golden Eagle",3.06060606060606,0.0260669869100149
"206","Golden Eagle",3.57575757575758,0.0268714543983001
"207","Golden Eagle",4.09090909090909,0.0275607046053401
"208","Golden Eagle",4.60606060606061,0.0281290599979537
"209","Golden Eagle",5.12121212121212,0.0285732388375475
"210","Golden Eagle",5.63636363636364,0.0288924096828887
"211","Golden Eagle",6.15151515151515,0.0290881641705943
"212","Golden Eagle",6.66666666666667,0.0291644098997285
"213","Golden Eagle",7.18181818181818,0.0291271888487648
"214","Golden Eagle",7.6969696969697,0.0289844300343426
"215","Golden Eagle",8.21212121212121,0.0287456479018088
"216","Golden Eagle",8.72727272727273,0.0284216000728687
"217","Golden Eagle",9.24242424242424,0.0280239194653599
"218","Golden Eagle",9.75757575757576,0.0275647363932197
"219","Golden Eagle",10.2727272727273,0.0270563060509309
"220","Golden Eagle",10.7878787878788,0.026510655834082
"221","Golden Eagle",11.3030303030303,0.0259392653364271
"222","Golden Eagle",11.8181818181818,0.0253527897177848
"223","Golden Eagle",12.3333333333333,0.0247608346031439
"224","Golden Eagle",12.8484848484848,0.0241717879100356
"225","Golden Eagle",13.3636363636364,0.0235927111677577
"226","Golden Eagle",13.8787878787879,0.0230292901380565
"227","Golden Eagle",14.3939393939394,0.0224858420042033
"228","Golden Eagle",14.9090909090909,0.0219653741719497
"229","Golden Eagle",15.4242424242424,0.0214696879018835
"230","Golden Eagle",15.9393939393939,0.0209995186196238
"231","Golden Eagle",16.4545454545455,0.0205547038513479
"232","Golden Eagle",16.969696969697,0.0201343693050103
"233","Golden Eagle",17.4848484848485,0.0197371236379701
"234","Golden Eagle",18,0.0193612528776441
"235","Golden Eagle",18.5151515151515,0.0190049062380695
"236","Golden Eagle",19.030303030303,0.0186662661377661
"237","Golden Eagle",19.5454545454545,0.0183436965036719
"238","Golden Eagle",20.0606060606061,0.0180358648707669
"239","Golden Eagle",20.5757575757576,0.017741835286354
"240","Golden Eagle",21.0909090909091,0.0174611305334261
"241","Golden Eagle",21.6060606060606,0.0171937636349964
"242","Golden Eagle",22.1212121212121,0.0169402399323845
"243","Golden Eagle",22.6363636363636,0.0167015321943124
"244","Golden Eagle",23.1515151515152,0.0164790321682462
"245","Golden Eagle",23.6666666666667,0.0162744826992773
"246","Golden Eagle",24.1818181818182,0.0160898949955525
"247","Golden Eagle",24.6969696969697,0.0159274558068046
"248","Golden Eagle",25.2121212121212,0.0157894292119784
"249","Golden Eagle",25.7272727272727,0.0156780574056117
"250","Golden Eagle",26.2424242424242,0.0155954643662571
"251","Golden Eagle",26.7575757575758,0.0155435656310844
"252","Golden Eagle",27.2727272727273,0.0155239866448667
"253","Golden Eagle",27.7878787878788,0.0155379913596554
"254","Golden Eagle",28.3030303030303,0.0155864219948146
"255","Golden Eagle",28.8181818181818,0.0156696501825755
"256","Golden Eagle",29.3333333333333,0.0157875391696475
"257","Golden Eagle",29.8484848484848,0.0159394163553744
"258","Golden Eagle",30.3636363636364,0.0161240552399112
"259","Golden Eagle",30.8787878787879,0.0163396658325999
"260","Golden Eagle",31.3939393939394,0.01658389271392
"261","Golden Eagle",31.9090909090909,0.016853820220649
"262","Golden Eagle",32.4242424242424,0.0171459845867656
"263","Golden Eagle",32.9393939393939,0.0174563932672295
"264","Golden Eagle",33.4545454545455,0.0177805520400544
"265","Golden Eagle",33.969696969697,0.0181135007686269
"266","Golden Eagle",34.4848484848485,0.0184498588636845
"267","Golden Eagle",35,0.0187838814782402
"268","Golden Eagle",35.5151515151515,0.0191095272807766
"269","Golden Eagle",36.030303030303,0.0194205382821641
"270","Golden Eagle",36.5454545454545,0.0197105316582098
"271","Golden Eagle",37.0606060606061,0.0199731028474747
"272","Golden Eagle",37.5757575757576,0.020201938461532
"273","Golden Eagle",38.0909090909091,0.0203909367799552
"274","Golden Eagle",38.6060606060606,0.0205343328769166
"275","Golden Eagle",39.1212121212121,0.0206268248010116
"276","Golden Eagle",39.6363636363636,0.0206636967591067
"277","Golden Eagle",40.1515151515151,0.0206409349821331
"278","Golden Eagle",40.6666666666667,0.0205553319051462
"279","Golden Eagle",41.1818181818182,0.0204045744886782
"280","Golden Eagle",41.6969696969697,0.0201873129394748
"281","Golden Eagle",42.2121212121212,0.0199032067358525
"282","Golden Eagle",42.7272727272727,0.0195529456913656
"283","Golden Eagle",43.2424242424242,0.0191382447538667
"284","Golden Eagle",43.7575757575758,0.0186618122808982
"285","Golden Eagle",44.2727272727273,0.0181272925980512
"286","Golden Eagle",44.7878787878788,0.0175391846756508
"287","Golden Eagle",45.3030303030303,0.0169027396956713
"288","Golden Eagle",45.8181818181818,0.0162238410768523
"289","Golden Eagle",46.3333333333333,0.0155088711429241
"290","Golden Eagle",46.8484848484848,0.0147645690295619
"291","Golden Eagle",47.3636363636364,0.0139978846158069
"292","Golden Eagle",47.8787878787879,0.0132158332338317
"293","Golden Eagle",48.3939393939394,0.0124253556682522
"294","Golden Eagle",48.9090909090909,0.0116331875250718
"295","Golden Eagle",49.4242424242424,0.0108457414625983
"296","Golden Eagle",49.9393939393939,0.0100690050711181
"297","Golden Eagle",50.4545454545455,0.00930845640788282
"298","Golden Eagle",50.969696969697,0.00856899838369582
"299","Golden Eagle",51.4848484848485,0.00785491240033963
"300","Golden Eagle",52,0.00716983089360243
"301","Varied thrush",1,0.0198236563647098
"302","Varied thrush",1.51515151515152,0.0210729126902522
"303","Varied thrush",2.03030303030303,0.0222943483274999
"304","Varied thrush",2.54545454545455,0.023475717227321
"305","Varied thrush",3.06060606060606,0.0246048187310456
"306","Varied thrush",3.57575757575758,0.0256697124436105
"307","Varied thrush",4.09090909090909,0.0266589374945521
"308","Varied thrush",4.60606060606061,0.0275617317776823
"309","Varied thrush",5.12121212121212,0.0283682463926048
"310","Varied thrush",5.63636363636364,0.0290697501791939
"311","Varied thrush",6.15151515151515,0.0296588189763218
"312","Varied thrush",6.66666666666667,0.0301295040926843
"313","Varied thrush",7.18181818181818,0.0304774744977726
"314","Varied thrush",7.6969696969697,0.0307001274696454
"315","Varied thrush",8.21212121212121,0.0307966629095595
"316","Varied thrush",8.72727272727273,0.0307681172742185
"317","Varied thrush",9.24242424242424,0.0306173540885037
"318","Varied thrush",9.75757575757576,0.0303490092678584
"319","Varied thrush",10.2727272727273,0.0299693909606256
"320","Varied thrush",10.7878787878788,0.0294863352563037
"321","Varied thrush",11.3030303030303,0.0289090208180672
"322","Varied thrush",11.8181818181818,0.0282477471968552
"323","Varied thrush",12.3333333333333,0.0275136831738424
"324","Varied thrush",12.8484848484848,0.0267185928634765
"325","Varied thrush",13.3636363636364,0.025874548404218
"326","Varied thrush",13.8787878787879,0.024993638797355
"327","Varied thrush",14.3939393939394,0.0240876847746621
"328","Varied thrush",14.9090909090909,0.0231679694560061
"329","Varied thrush",15.4242424242424,0.0222449939966577
"330","Varied thrush",15.9393939393939,0.0213282664450062
"331","Varied thrush",16.4545454545455,0.0204261306821689
"332","Varied thrush",16.969696969697,0.0195456406635067
"333","Varied thrush",17.4848484848485,0.0186924833118761
"334","Varied thrush",18,0.0178709514175905
"335","Varied thrush",18.5151515151515,0.0170839658793739
"336","Varied thrush",19.030303030303,0.0163331446721412
"337","Varied thrush",19.5454545454545,0.0156189141432676
"338","Varied thrush",20.0606060606061,0.0149406567004472
"339","Varied thrush",20.5757575757576,0.0142968877280114
"340","Varied thrush",21.0909090909091,0.0136854537037343
"341","Varied thrush",21.6060606060606,0.0131037430140195
"342","Varied thrush",22.1212121212121,0.0125489008904525
"343","Varied thrush",22.6363636363636,0.0120180402026228
"344","Varied thrush",23.1515151515152,0.011508440508563
"345","Varied thrush",23.6666666666667,0.0110177287348052
"346","Varied thrush",24.1818181818182,0.0105440360674966
"347","Varied thrush",24.6969696969697,0.0100861270074524
"348","Varied thrush",25.2121212121212,0.00964349799168409
"349","Varied thrush",25.7272727272727,0.00921644442606034
"350","Varied thrush",26.2424242424242,0.0088060963257074
"351","Varied thrush",26.7575757575758,0.00841442394726928
"352","Varied thrush",27.2727272727273,0.00804421575904318
"353","Varied thrush",27.7878787878788,0.00769903178735806
"354","Varied thrush",28.3030303030303,0.00738313577676453
"355","Varied thrush",28.8181818181818,0.00710140970621308
"356","Varied thrush",29.3333333333333,0.0068592540344871
"357","Varied thrush",29.8484848484848,0.00666247664808468
"358","Varied thrush",30.3636363636364,0.00651717291432
"359","Varied thrush",30.8787878787879,0.00642959857660621
"360","Varied thrush",31.3939393939394,0.00640603655124697
"361","Varied thrush",31.9090909090909,0.00645265808127965
"362","Varied thrush",32.4242424242424,0.00657537825380686
"363","Varied thrush",32.9393939393939,0.00677970566183338
"364","Varied thrush",33.4545454545455,0.00707058604064022
"365","Varied thrush",33.969696969697,0.00745224005928113
"366","Varied thrush",34.4848484848485,0.00792799609949293
"367","Varied thrush",35,0.00850011977740141
"368","Varied thrush",35.5151515151515,0.00916964309906513
"369","Varied thrush",36.030303030303,0.00993619740398852
"370","Varied thrush",36.5454545454545,0.0107978555348206
"371","Varied thrush",37.0606060606061,0.0117509898559636
"372","Varied thrush",37.5757575757576,0.0127901537028568
"373","Varied thrush",38.0909090909091,0.0139079944560037
"374","Varied thrush",38.6060606060606,0.0150952065929985
"375","Varied thrush",39.1212121212121,0.0163405326963071
"376","Varied thrush",39.6363636363636,0.0176308194361368
"377","Varied thrush",40.1515151515151,0.0189511339980962
"378","Varied thrush",40.6666666666667,0.020284944319909
"379","Varied thrush",41.1818181818182,0.0216143639199595
"380","Varied thrush",41.6969696969697,0.0229204591640935
"381","Varied thrush",42.2121212121212,0.024183613682254
"382","Varied thrush",42.7272727272727,0.0253839414953069
"383","Varied thrush",43.2424242424242,0.0265017374408104
"384","Varied thrush",43.7575757575758,0.0275179508907751
"385","Varied thrush",44.2727272727273,0.0284146667170646
"386","Varied thrush",44.7878787878788,0.029175576135792
"387","Varied thrush",45.3030303030303,0.0297864195659839
"388","Varied thrush",45.8181818181818,0.0302353840358126
"389","Varied thrush",46.3333333333333,0.0305134389725248
"390","Varied thrush",46.8484848484848,0.0306145963731875
"391","Varied thrush",47.3636363636364,0.0305360842707614
"392","Varied thrush",47.8787878787879,0.0302784259331315
"393","Varied thrush",48.3939393939394,0.0298454211718334
"394","Varied thrush",48.9090909090909,0.0292440302762441
"395","Varied thrush",49.4242424242424,0.0284841652000799
"396","Varied thrush",49.9393939393939,0.0275783964857362
"397","Varied thrush",50.4545454545455,0.0265415878121196
"398","Varied thrush",50.969696969697,0.0253904728183563
"399","Varied thrush",51.4848484848485,0.0241431908563146
"400","Varied thrush",52,0.022818799475789
"401","Ferruginous hawk",1,0.039932304821888
"402","Ferruginous hawk",1.51515151515152,0.0413796027961309
"403","Ferruginous hawk",2.03030303030303,0.0426295969847651
"404","Ferruginous hawk",2.54545454545455,0.043664395341672
"405","Ferruginous hawk",3.06060606060606,0.0444697289271193
"406","Ferruginous hawk",3.57575757575758,0.0450352899444546
"407","Ferruginous hawk",4.09090909090909,0.0453549475001299
"408","Ferruginous hawk",4.60606060606061,0.045426834957919
"409","Ferruginous hawk",5.12121212121212,0.045253308470447
"410","Ferruginous hawk",5.63636363636364,0.044840781859918
"411","Ferruginous hawk",6.15151515151515,0.0441994481711534
"412","Ferruginous hawk",6.66666666666667,0.0433429026579067
"413","Ferruginous hawk",7.18181818181818,0.0422876854680236
"414","Ferruginous hawk",7.6969696969697,0.0410527647132791
"415","Ferruginous hawk",8.21212121212121,0.039658981870288
"416","Ferruginous hawk",8.72727272727273,0.0381284815611277
"417","Ferruginous hawk",9.24242424242424,0.0364841467794629
"418","Ferruginous hawk",9.75757575757576,0.0347490586953002
"419","Ferruginous hawk",10.2727272727273,0.0329459974726213
"420","Ferruginous hawk",10.7878787878788,0.0310969972847634
"421","Ferruginous hawk",11.3030303030303,0.029222965143127
"422","Ferruginous hawk",11.8181818181818,0.0273433694942516
"423","Ferruginous hawk",12.3333333333333,0.0254760010001028
"424","Ferruginous hawk",12.8484848484848,0.0236368046786309
"425","Ferruginous hawk",13.3636363636364,0.0218397797897703
"426","Ferruginous hawk",13.8787878787879,0.0200969416055855
"427","Ferruginous hawk",14.3939393939394,0.0184183375561842
"428","Ferruginous hawk",14.9090909090909,0.0168121092054853
"429","Ferruginous hawk",15.4242424242424,0.015284591054049
"430","Ferruginous hawk",15.9393939393939,0.0138404372289126
"431","Ferruginous hawk",16.4545454545455,0.012482767617866
"432","Ferruginous hawk",16.969696969697,0.0112133258382079
"433","Ferruginous hawk",17.4848484848485,0.0100326424920964
"434","Ferruginous hawk",18,0.00894019834866888
"435","Ferruginous hawk",18.5151515151515,0.00793458331256636
"436","Ferruginous hawk",19.030303030303,0.00701364820890498
"437","Ferruginous hawk",19.5454545454545,0.00617464747310692
"438","Ferruginous hawk",20.0606060606061,0.00541437173640579
"439","Ferruginous hawk",20.5757575757576,0.00472927001926237
"440","Ferruginous hawk",21.0909090909091,0.00411556177771914
"441","Ferruginous hawk",21.6060606060606,0.00356933939893241
"442","Ferruginous hawk",22.1212121212121,0.00308666193010886
"443","Ferruginous hawk",22.6363636363636,0.00266364087577495
"444","Ferruginous hawk",23.1515151515152,0.00229651884154818
"445","Ferruginous hawk",23.6666666666667,0.0019817416687151
"446","Ferruginous hawk",24.1818181818182,0.00171602452108631
"447","Ferruginous hawk",24.6969696969697,0.00149641217769912
"448","Ferruginous hawk",25.2121212121212,0.00132033357048366
"449","Ferruginous hawk",25.7272727272727,0.00118565039776274
"450","Ferruginous hawk",26.2424242424242,0.00109069944984471
"451","Ferruginous hawk",26.7575757575758,0.00103432810508674
"452","Ferruginous hawk",27.2727272727273,0.00101592229386017
"453","Ferruginous hawk",27.7878787878788,0.00103542608283625
"454","Ferruginous hawk",28.3030303030303,0.00109335190241387
"455","Ferruginous hawk",28.8181818181818,0.00119078032743499
"456","Ferruginous hawk",29.3333333333333,0.00132934823028929
"457","Ferruginous hawk",29.8484848484848,0.00151122406472418
"458","Ferruginous hawk",30.3636363636364,0.00173906902080972
"459","Ferruginous hawk",30.8787878787879,0.00201598283275142
"460","Ferruginous hawk",31.3939393939394,0.00234543314016713
"461","Ferruginous hawk",31.9090909090909,0.00273116751927431
"462","Ferruginous hawk",32.4242424242424,0.00317710763085429
"463","Ferruginous hawk",32.9393939393939,0.00368722539049715
"464","Ferruginous hawk",33.4545454545455,0.0042654016604486
"465","Ferruginous hawk",33.969696969697,0.00491526868920388
"466","Ferruginous hawk",34.4848484848485,0.00564003837147148
"467","Ferruginous hawk",35,0.00644231934135309
"468","Ferruginous hawk",35.5151515151515,0.00732392690667276
"469","Ferruginous hawk",36.030303030303,0.00828569083115573
"470","Ferruginous hawk",36.5454545454545,0.00932726691206175
"471","Ferruginous hawk",37.0606060606061,0.0104469591151662
"472","Ferruginous hawk",37.5757575757576,0.011641559644981
"473","Ferruginous hawk",38.0909090909091,0.0129062146763711
"474","Ferruginous hawk",38.6060606060606,0.0142343234927049
"475","Ferruginous hawk",39.1212121212121,0.0156174784174125
"476","Ferruginous hawk",39.6363636363636,0.0170454521612163
"477","Ferruginous hawk",40.1515151515151,0.0185062380302897
"478","Ferruginous hawk",40.6666666666667,0.0199861468710354
"479","Ferruginous hawk",41.1818181818182,0.0214699627117119
"480","Ferruginous hawk",41.6969696969697,0.0229411568721591
"481","Ferruginous hawk",42.2121212121212,0.0243821579453772
"482","Ferruginous hawk",42.7272727272727,0.0257746726211873
"483","Ferruginous hawk",43.2424242424242,0.0271000499460973
"484","Ferruginous hawk",43.7575757575758,0.0283396794215063
"485","Ferruginous hawk",44.2727272727273,0.029475411456427
"486","Ferruginous hawk",44.7878787878788,0.0304899872202507
"487","Ferruginous hawk",45.3030303030303,0.0313674639752943
"488","Ferruginous hawk",45.8181818181818,0.0320936215722027
"489","Ferruginous hawk",46.3333333333333,0.0326563359987227
"490","Ferruginous hawk",46.8484848484848,0.0330459066876852
"491","Ferruginous hawk",47.3636363636364,0.0332553256858427
"492","Ferruginous hawk",47.8787878787879,0.0332804787048369
"493","Ferruginous hawk",48.3939393939394,0.0331202704365578
"494","Ferruginous hawk",48.9090909090909,0.0327766692140362
"495","Ferruginous hawk",49.4242424242424,0.032254669016871
"496","Ferruginous hawk",49.9393939393939,0.031562169828806
"497","Ferruginous hawk",50.4545454545455,0.0307097803230883
"498","Ferruginous hawk",50.969696969697,0.0297105496503121
